IDFolio,IDPersona,IDLicenciaConducir,IDTipoLicenciaConducir
23414410,1,1,6
23414410,2,1,6
23414410,3,2,0
23414410,4,2,0
23414412,1,1,6
23414412,2,2,0
23414412,3,2,6
23414412,4,2,0
23430402,1,1,6
23430402,2,1,6
23430403,1,2,0
23430403,2,2,0
23430403,3,1,1
23430404,1,1,6
23430404,2,1,6
23430404,3,2,0
23430404,4,2,0
23430405,1,1,6
23430405,2,1,6
23430405,3,2,0
24468003,1,2,0
24468003,2,2,0
24468003,3,2,0
24468003,4,2,0
24468003,5,2,0
24468004,1,1,6
24468004,2,1,6
24468004,3,1,6
24468005,1,1,6
24468005,2,1,6
24468005,3,1,6
24468005,4,1,6
24468005,5,2,0
26414501,1,1,6
26414501,2,2,0
26414501,3,2,0
26414502,1,1,3
26414502,2,1,6
26414502,3,2,0
26414502,4,2,0
26414503,1,1,1
26414503,2,2,0
26414503,3,2,0
26414503,4,2,0
26414503,5,2,0
26414503,6,2,0
26414504,1,1,6
26414504,2,2,0
26414504,3,2,0
26414505,1,1,6
26414505,2,1,6
26414505,3,1,1
26414506,1,2,0
26420501,1,2,0
26420501,2,2,0
26420501,3,2,0
26420501,4,2,0
26426801,1,1,1
26426801,2,2,0
26426801,3,1,6
26441503,1,1,1
26441503,2,1,1
26441503,3,2,0
26448601,1,1,6
26448601,2,2,0
26448601,3,2,0
26448601,4,2,0
26448601,5,2,0
26448601,6,2,0
26448603,1,2,0
26448603,2,2,0
26448603,3,2,0
26448603,4,2,0
26448603,5,2,0
26448604,1,1,6
26448604,2,2,0
26448604,3,2,0
26448605,1,1,6
26448605,2,1,6
26448605,3,2,0
26448606,1,2,0
26448607,1,1,6
26448607,2,2,0
26448607,3,1,6
26448608,1,1,6
26448608,2,2,0
26448608,3,1,6
26448608,4,2,0
26448609,1,1,6
26448609,2,1,6
26448609,3,2,0
26448609,4,2,0
26448610,1,1,6
26448610,2,2,0
26448610,3,2,0
27404401,1,1,6
27404401,2,1,6
27404402,1,1,6
27404402,2,2,0
27404403,1,1,6
27404403,2,2,0
28424103,1,1,6
28424103,2,1,6
28424103,3,1,6
28425701,1,2,0
28425701,2,2,0
28425701,3,1,6
28425701,4,1,6
28425701,5,2,0
28428302,1,2,0
28428303,1,1,6
28428303,2,2,0
28428303,3,2,0
28428303,4,2,0
28452501,1,2,0
28452501,2,2,0
28452501,3,2,0
28452503,1,1,6
28452503,2,2,0
28452503,3,2,0
28452503,4,2,0
28452504,1,1,1
28452504,2,1,6
28452504,3,2,0
28452504,4,2,0
28452504,5,2,0
28452504,6,2,0
28452505,1,1,1
28452505,2,2,0
28452505,3,2,0
28452505,4,2,0
28452507,1,1,6
28452507,2,2,0
28452507,3,2,0
28452507,4,2,0
28452507,5,2,0
29436102,1,1,6
29436102,2,2,0
29436102,3,2,0
29436102,4,2,0
29436902,1,2,0
29436902,2,2,0
29436902,3,2,0
29436903,1,2,0
29436903,2,2,0
29436904,1,2,0
29436904,2,2,0
29436904,3,2,0
29436904,4,2,0
29436904,5,2,0
29441601,1,2,0
29441601,2,2,0
29441601,3,2,0
29441601,4,2,0
29441601,5,2,0
29441602,1,1,8
29441602,2,2,0
29441602,3,2,0
29441602,4,1,6
29441603,1,1,6
29441603,2,1,6
29441603,3,1,6
29441603,4,2,0
29441603,5,2,0
29448301,1,1,1
29448301,2,2,0
29448302,1,2,0
29448302,2,2,0
29448302,3,2,0
29448302,4,2,0
29454401,1,2,0
29454401,2,2,0
29454401,3,2,0
29454401,4,2,0
29454401,5,2,0
29459701,1,2,0
29459701,2,2,0
29459702,1,1,6
29459702,2,2,0
29459702,3,2,0
29459702,4,2,0
29459703,1,1,6
29459703,2,2,0
29470501,1,2,0
29470501,2,2,0
29470502,1,2,0
29470502,2,2,0
29470502,3,2,0
29470502,4,2,0
29477101,1,1,6
29477101,2,1,9
29477101,3,2,0
29477101,4,2,0
29477101,5,2,0
29477101,6,2,0
29477101,7,2,0
29477102,1,1,2
29477102,2,2,0
29477102,3,2,0
29477102,4,2,0
29477103,1,2,0
29640901,1,1,6
29640901,2,2,0
29640901,3,1,6
29640901,4,1,6
29640901,5,1,6
29640901,6,2,0
29640903,1,1,6
29640903,2,2,0
29640903,3,2,0
29640904,1,1,6
29640904,2,1,6
29640904,3,2,0
29640904,4,2,0
29640904,5,2,0
29640905,1,2,0
29640905,2,2,0
29640905,3,2,0
29640905,4,2,0
29640906,1,1,6
29640906,2,2,0
29640906,3,2,0
29640906,4,2,0
29640906,5,2,0
29640907,1,1,6
29640909,1,2,0
29640909,2,1,6
30445701,1,2,0
30445701,2,1,6
30445701,3,1,6
30445701,4,2,0
30445701,5,2,0
30445701,6,2,0
30445702,1,1,6
30445702,2,2,0
30445702,3,2,0
30445702,4,2,0
30445703,1,2,0
30445703,2,2,0
30445703,3,2,0
30445703,4,2,0
30445704,1,1,6
30445704,2,2,0
30445704,3,2,0
30445704,4,2,0
30445704,5,2,0
30445705,1,2,0
30445705,2,2,0
30445705,3,2,0
30445705,4,2,0
30445705,5,2,0
30445706,1,2,0
30445706,2,2,0
30445706,3,2,0
30445706,4,2,0
30445706,5,2,0
30445706,6,2,0
30445707,1,2,0
30445707,2,2,0
30445707,3,2,0
30445708,1,2,0
30445708,2,2,0
30445708,3,2,0
30445709,1,1,6
30445709,2,2,0
30445709,3,2,0
30445709,4,2,0
30445710,1,1,6
30445710,2,2,0
30445710,3,2,0
30448801,1,2,0
30448801,2,2,0
30448802,1,2,0
30448802,2,2,0
30453001,1,2,0
30453001,2,2,0
30453001,3,2,0
30453001,4,2,0
30453002,1,1,6
30453002,2,2,0
30453002,3,2,0
30453002,4,2,0
30453002,5,2,0
30453003,1,1,6
30453003,2,2,0
30453003,3,2,0
30453003,4,2,0
30453003,5,2,0
30453004,1,2,0
30453004,2,2,0
30453004,3,2,0
30453005,1,1,4
30453005,2,2,0
30453005,3,2,0
30453005,4,2,0
30453006,1,1,6
30453006,2,2,0
30453006,3,2,0
30453006,4,2,0
30453006,5,2,0
30459201,1,2,0
30459601,1,2,0
30459601,2,2,0
30459601,3,2,0
30459601,4,2,0
30459602,1,2,0
30459602,2,2,0
30459602,3,2,0
30459602,4,2,0
30459602,5,2,0
30459602,6,2,0
30459602,7,2,0
30459602,8,2,0
30459604,1,1,6
30459604,2,2,0
30459604,3,2,0
30459604,4,2,0
30460802,1,2,0
30460802,2,2,0
30460802,3,2,0
30460804,1,2,0
30460804,2,2,0
30460804,3,1,6
30460804,4,2,0
30461601,1,2,0
30461601,2,2,0
30461601,3,2,0
30463401,1,2,0
30463401,2,2,0
30463401,3,2,0
30473101,1,1,6
30473101,2,1,6
30473101,3,1,6
30473101,4,2,0
30473104,1,2,0
30473104,2,2,0
30473104,3,2,0
30473105,1,1,6
30473105,2,2,0
30473105,3,2,0
30473105,4,2,0
30473106,1,2,0
30473106,2,2,0
30473106,3,2,0
30473106,4,2,0
30473107,1,2,0
30473107,2,2,0
30473107,3,2,0
30473107,4,2,0
30473107,5,2,0
30480301,1,2,0
30480301,2,2,0
30640501,1,1,6
30640501,2,2,3
30640501,3,2,0
30640501,4,2,0
30640502,1,1,6
30640502,2,2,0
30640502,3,2,0
30640504,1,1,6
30640504,2,2,0
30640504,3,2,0
30640505,1,1,6
30640505,2,2,0
30640505,3,2,0
30640505,4,2,0
30640505,5,2,0
30640506,1,2,0
30640506,2,2,0
30640506,3,2,0
30640506,4,2,0
30640506,5,2,0
30640507,1,2,0
30640507,2,2,0
30640507,3,2,0
30640507,4,2,0
30640508,1,1,6
30640508,2,2,0
30640508,3,2,0
30640508,4,2,0
30640509,1,2,0
30640509,2,2,0
30640509,3,1,6
30640510,1,2,0
30640510,2,2,0
30640510,3,2,0
30640521,1,2,0
30640522,1,2,0
30640522,2,2,0
30640522,3,2,0
30640522,4,2,0
30640522,5,2,0
30640523,1,1,6
30640523,2,2,0
30640523,3,2,0
30640524,1,2,0
30640524,2,2,0
30640524,3,2,0
30640524,4,2,0
30640524,5,2,0
30640525,1,2,0
30640525,2,2,0
30640525,3,2,0
30640526,1,2,0
30640526,2,2,0
30640526,3,2,0
30640526,4,2,0
30640527,1,2,0
30640527,2,2,0
30640527,3,2,0
30640527,4,2,0
30640528,1,2,0
30640528,2,2,0
30640528,3,2,0
30640528,4,2,0
30640528,5,2,0
30640528,6,2,0
30640529,1,1,6
30640529,2,2,0
30640529,3,2,0
30640529,4,2,0
30640529,5,2,0
30640530,1,2,0
30640530,2,2,0
30640530,3,2,0
30640530,4,2,0
30640531,1,1,8
30640531,2,2,0
30640531,3,2,0
30640531,4,2,0
30640531,5,2,0
30640532,1,2,0
30640532,2,2,0
30640532,3,2,0
30640532,4,2,0
30640532,5,2,0
30640533,1,2,0
30640533,2,2,0
30640533,3,2,0
30640533,4,2,0
30640533,5,2,0
30640534,1,1,1
30640534,2,2,0
30640535,1,2,0
30640535,2,2,0
30640535,3,2,0
30640535,4,2,0
30640535,5,2,0
30640536,1,2,0
30640536,2,2,0
30640536,3,2,0
30640536,4,2,0
30640537,1,2,0
30640537,2,2,0
30640537,3,2,0
30640538,1,2,0
30640538,2,2,0
30640538,3,2,0
30640538,4,2,0
30640539,1,2,0
30640539,2,2,0
30640539,3,2,0
30640539,4,2,0
30640539,5,2,0
30640540,1,2,0
30640540,2,2,0
30640540,3,2,0
30640540,4,2,0
30640540,5,2,0
30640541,1,1,2
30640541,2,1,6
30640541,3,2,0
30640542,1,2,0
30640542,2,2,0
30640542,3,2,0
30640542,4,2,0
30640543,1,2,0
30640543,2,2,0
30640543,3,2,0
30640543,4,2,0
30640544,1,1,1
30640544,2,2,0
30640544,3,2,0
30640544,4,2,0
30640544,5,2,0
30640545,1,2,0
30640546,1,1,2
30640546,2,2,0
30640546,3,2,0
30640546,4,2,0
30640546,5,2,0
30640546,6,2,0
30640547,1,2,0
30640547,2,1,6
30640547,3,2,0
30640547,4,2,0
30640547,5,2,0
30640548,1,2,0
30640548,2,2,0
30640548,3,2,0
30640548,4,2,0
30640549,1,1,1
30640549,2,2,0
30640549,3,2,0
30640549,4,2,0
30640550,1,1,6
30640550,2,2,0
30640550,3,2,0
30640550,4,2,0
30640550,5,2,0
30640551,1,1,1
30640551,2,2,0
30640551,3,2,0
30640551,4,2,0
30640552,1,2,0
30640552,2,2,0
30640552,3,2,0
30640553,1,2,0
30640553,2,2,0
30640553,3,2,0
30640553,4,2,0
30640554,1,2,0
30640554,2,2,0
30640554,3,2,0
30640554,4,2,0
30640555,1,1,6
30640555,2,2,0
30640555,3,2,0
30640556,1,1,6
30640556,2,2,0
30640556,3,2,0
30640556,4,2,0
30640556,5,2,0
32484701,1,2,0
32484701,2,2,0
32484701,3,2,0
32484702,1,1,6
32484702,2,2,0
32484702,3,2,0
32494201,1,2,0
32494201,2,2,0
32494201,3,2,0
32494202,1,2,0
32494202,2,2,0
32494202,3,1,1
32500201,1,2,0
32500201,2,2,0
32500201,3,2,0
32512201,1,2,0
32512201,2,2,0
32512201,3,2,0
32518501,1,2,0
32518501,2,2,0
32518501,3,2,0
32518501,4,2,0
32518502,1,2,0
32518502,2,2,0
32518502,3,2,0
32521301,1,1,6
32521301,2,2,0
32521301,3,2,0
32521302,1,1,6
32521302,2,2,0
32521302,3,2,0
32521302,4,2,0
32521303,1,2,0
32521303,2,1,6
33483601,1,1,2
33483601,2,2,0
33483601,3,2,0
33483601,4,2,0
33483601,5,2,0
33483601,6,2,0
33483601,7,2,0
33483601,8,1,6
33483601,9,2,0
33483602,1,1,6
33483602,2,2,0
33483602,3,2,0
33483603,1,2,0
33483603,2,2,0
33483603,3,2,0
33483603,4,2,0
33483605,1,1,6
33483605,2,2,0
33483605,3,2,0
33483606,1,1,6
33483606,2,2,0
33483606,3,2,0
33483607,1,1,6
33483607,2,1,6
33483607,3,2,0
33483607,4,2,0
33483607,5,2,0
33483609,1,2,0
33483609,2,2,0
33483609,3,2,0
33483612,1,1,6
33483612,2,2,0
33483612,3,2,0
33483612,4,2,0
33483613,1,1,6
33483613,2,2,0
33483613,3,2,0
33483613,4,2,0
33483613,5,2,0
33483615,1,1,6
33483615,2,1,6
33483615,3,2,0
33483615,4,1,1
33483616,1,1,6
33483616,2,2,0
33483616,3,2,0
33483616,4,2,0
33483616,5,2,0
33483617,1,2,6
33483617,2,1,6
33483619,1,1,6
33483619,2,2,0
33483619,3,2,0
33483619,4,2,0
33483620,1,1,6
33483620,2,2,0
33483620,3,2,0
33483621,1,1,6
33483621,2,2,0
33483621,3,2,0
33483621,4,2,0
33483623,1,1,6
33483623,2,1,6
33483623,3,2,0
33483623,4,2,0
33483623,5,2,0
33483623,6,2,0
33483623,7,2,0
33483624,1,1,6
33483624,2,1,6
33483624,3,2,0
33483625,1,1,6
33483625,2,2,0
33483625,3,2,0
33483625,4,2,0
33483626,1,2,0
33483626,2,2,0
33483626,3,2,0
33483627,1,1,6
33483627,2,2,0
33483627,3,2,0
33483628,1,1,6
33483628,2,1,6
33483628,3,2,0
33483629,1,1,6
33483629,2,1,6
33483629,3,2,0
33483629,4,2,0
33483630,1,2,0
33483630,2,2,0
33483630,3,2,0
33483631,1,1,6
33483631,2,2,0
33483632,1,1,6
33483632,2,2,0
33483632,3,2,0
33483634,1,2,0
33483634,2,1,2
33483634,3,1,6
33483634,4,2,0
33483634,5,2,0
33483635,1,1,4
33483635,2,2,0
33483635,3,2,0
33483635,4,2,0
33483636,1,1,2
33483636,2,2,0
33483638,1,2,0
33483638,2,2,0
33483638,3,2,0
33483638,4,2,0
33483639,1,1,6
33483639,2,2,0
33483639,3,2,0
33483640,1,1,6
33483640,2,1,6
33483640,3,2,0
33483640,4,2,0
33483641,1,1,6
33483641,2,1,6
33483641,3,2,0
33483641,4,2,0
33483641,5,2,0
34593501,1,1,1
34593501,2,2,0
34593501,3,2,0
34593502,1,2,0
34593502,2,2,0
34593502,3,2,0
34593502,4,2,0
34593503,1,1,6
34593503,2,2,0
34593503,3,2,0
34593503,4,1,1
34593504,1,2,0
34593504,2,2,0
34593504,3,2,0
34593504,4,2,0
34608201,1,1,6
34608201,2,1,6
34608201,3,1,6
34608201,4,1,6
34608201,5,2,0
34608202,1,2,0
34608202,2,2,0
34608202,3,2,0
34608203,1,2,0
34608204,1,2,0
34608204,2,2,0
34608204,3,2,0
34608204,4,2,0
34608206,1,1,6
34608206,2,1,6
34608206,3,1,6
34610002,1,1,6
34610002,2,1,6
34621101,1,2,0
34621101,2,2,0
34621101,3,2,0
34621101,4,2,0
34621101,5,2,0
34621101,6,2,0
34621102,1,1,6
34621102,2,1,6
34621102,3,2,0
34621102,4,2,0
34621102,5,2,0
34621102,6,2,0
34622801,1,1,6
34622801,2,2,0
34622801,3,2,0
34622802,1,1,6
34622802,2,2,0
34622802,3,2,0
34622802,4,2,0
34622802,5,2,0
34622803,1,2,0
34622803,2,2,0
34626501,1,2,0
34626501,2,2,0
34626501,3,2,0
34626503,1,2,0
34626503,2,2,0
34626503,3,2,0
35618703,1,1,6
35618703,2,1,6
35618704,1,1,6
35633701,1,1,6
35633701,2,2,0
35633701,3,2,0
35633702,1,1,6
35633702,2,1,6
35633702,3,2,0
35633703,1,1,6
35633703,2,2,0
35633703,3,2,0
35633703,4,2,0
36628201,1,2,0
36628201,2,2,0
36628201,3,1,6
36628201,4,2,0
36628202,1,1,6
36628202,2,2,0
36628202,3,2,0
36628202,4,2,0
36628203,1,1,1
36628203,2,2,0
36628203,3,2,0
36628204,1,2,0
36628204,2,2,0
36628204,3,2,0
36631201,1,1,6
36631201,2,2,0
36631201,3,2,0
36631201,4,2,0
36631202,1,2,0
36631202,2,2,0
36631203,1,2,0
36631203,2,2,0
36631203,3,2,0
36631203,4,1,6
36631203,5,2,0
36631203,6,2,0
36631204,1,2,0
36631204,2,2,0
36631204,3,1,6
36631204,4,2,0
37579401,1,1,6
37579401,2,2,0
37579402,1,1,6
37579402,2,1,6
37579402,3,2,0
37579403,1,1,6
37586603,1,1,6
37586603,2,2,0
37586603,3,2,0
37586605,1,1,6
37586605,2,1,6
37586605,3,2,0
37586605,4,2,0
37586605,5,2,0
37586606,1,1,6
37586606,2,1,6
37586606,3,2,0
37586606,4,1,6
37586606,5,2,0
37586606,6,2,0
37586607,1,1,6
37586607,2,1,6
37586607,3,2,0
37586607,4,2,0
37586608,1,1,6
37586608,2,1,6
37586608,3,2,0
37586608,4,2,0
37586609,1,1,6
37586609,2,1,6
37586609,3,1,6
37586609,4,2,0
37586609,5,2,0
37586609,6,2,0
37586610,1,1,6
37586610,2,1,6
37586610,3,1,6
37586610,4,1,6
37586611,1,1,1
37586611,2,1,6
37586611,3,1,6
37586611,4,2,0
37586611,5,2,0
37586611,6,2,0
37586611,7,2,0
37586612,1,1,6
37586612,2,1,6
37586613,1,1,6
37586613,2,2,0
37586613,3,2,0
37586614,1,1,6
37586614,2,1,6
37586614,3,2,0
37586614,4,2,0
37586614,5,2,0
37586615,1,1,6
37586615,2,2,0
37586616,1,1,6
37586617,1,1,6
37586617,2,1,6
37586617,3,1,6
37586617,4,2,0
37586617,5,2,0
37586618,1,1,6
37586618,2,2,0
37586618,3,2,0
37586618,4,2,0
37586619,1,1,1
37586619,2,1,6
37586619,3,1,6
37586619,4,2,0
37586619,5,2,0
37586620,1,1,6
37586620,2,1,6
37586620,3,1,6
37586620,4,2,0
37586621,1,1,1
37586621,2,1,6
37586621,3,1,6
37590502,1,1,1
37590502,2,2,0
37590502,3,2,0
37590502,4,2,0
37590502,5,2,0
37598601,1,2,0
37598601,2,1,6
37598602,1,1,6
37598602,2,2,0
37598602,3,2,0
37598603,1,1,6
37598603,2,1,6
37598603,3,2,0
37600901,1,1,6
37600901,2,1,6
37600901,3,2,0
37600901,4,2,0
38600001,1,1,6
38600001,2,1,6
38600001,3,2,0
38600001,4,2,0
38600002,1,2,0
38600002,2,2,0
38600002,3,2,0
38600003,1,2,0
38600003,2,2,0
38600003,3,2,0
38600004,1,2,0
38600004,2,2,0
38600004,3,1,6
38600007,1,1,6
38600007,2,2,0
38600008,1,2,0
38600008,2,1,6
38600008,3,2,0
38603102,1,1,6
38603102,2,2,0
38603102,3,2,0
38603102,4,2,0
38603103,1,1,6
38603103,2,2,0
38603103,3,2,0
38603105,1,1,6
38603105,2,2,0
38603105,3,2,0
38603106,1,1,5
38603106,2,2,0
38603106,3,2,0
38603106,4,2,0
38604401,1,1,1
38604401,2,2,0
38604401,3,2,0
38604401,4,2,0
38604401,5,2,0
38604403,1,1,6
38604403,2,2,0
38604403,3,2,0
38604403,4,2,0
38604403,5,2,0
38604404,1,1,6
38604404,2,1,6
38604404,3,1,6
38604404,4,1,6
38604404,5,2,0
38605103,1,2,0
38605103,2,2,0
38605103,3,2,0
38605103,4,2,0
38605103,5,2,0
38605104,1,1,6
38605104,2,1,6
38605104,3,2,0
38605104,4,2,0
38605701,1,1,6
38605701,2,2,0
38605701,3,2,0
38605702,1,1,6
38605702,2,1,6
38605703,1,2,0
38605703,2,2,0
38605703,3,2,0
38605703,4,2,0
38605704,1,1,6
38605704,2,1,6
38605704,3,2,0
38605704,4,2,0
38605704,5,2,0
38605704,6,2,0
38605704,7,2,0
38607002,1,1,6
38607002,2,1,6
38607003,1,1,6
38607003,2,1,6
38607003,3,2,0
38607004,1,2,0
38607004,2,2,0
38607004,3,2,0
38607701,1,2,0
38607702,1,1,6
38607702,2,2,0
38607702,3,1,6
38607702,4,2,0
38607703,1,2,0
38607703,2,1,6
38607703,3,2,0
38607703,4,2,0
38607704,1,1,6
38607704,2,1,6
38607705,1,1,6
38607705,2,2,0
38607705,3,2,0
38607705,4,2,0
38608704,1,1,3
38608704,2,2,0
38608704,3,1,1
38608705,1,2,0
38608705,2,1,6
38608705,3,2,0
38608705,4,2,0
38608705,5,2,0
38608706,1,2,0
38608706,2,2,0
38608706,3,2,0
38608706,4,2,0
38608706,5,2,0
38608707,1,2,0
38608707,2,2,0
38608707,3,2,0
38608707,4,2,0
38608708,1,1,6
38608708,2,2,0
38608708,3,2,0
38608708,4,2,0
38608709,1,1,6
38608709,2,2,0
38608709,3,1,6
38608709,4,2,0
38608711,1,1,6
38608711,2,2,0
38608711,3,2,0
38608711,4,2,0
38611502,1,2,0
38611502,2,2,0
38611502,3,2,0
38611502,4,2,0
38611503,1,1,6
38611503,2,2,0
38611503,3,1,6
38611503,4,1,6
38611504,1,1,6
38611504,2,2,0
38611504,3,2,0
38611504,4,2,0
38612401,1,2,0
38612401,2,2,0
38612401,3,2,0
38612401,4,2,0
38612401,5,2,0
38612401,6,2,0
38612402,1,2,0
38612402,2,2,0
38612801,1,1,6
38612801,2,2,0
38612801,3,2,0
38612802,1,1,6
38612802,2,2,0
38612802,3,1,6
38612802,4,2,0
38612803,1,1,6
38612803,2,2,0
38612803,3,2,0
38612803,4,2,0
38612804,1,1,6
38612804,2,2,0
38612804,3,2,0
38612804,4,2,0
38613502,1,2,0
38614001,1,1,6
38614001,2,2,0
38614001,3,1,6
38616501,1,2,0
38616501,2,1,6
38616501,3,2,0
38616501,4,2,0
38616501,5,2,0
38616502,1,1,1
38616502,2,2,0
38616502,3,2,0
38616503,1,2,0
38616503,2,2,0
38616503,3,2,0
38616503,4,2,0
38616503,5,2,0
38616503,6,2,0
38616503,7,2,0
38616504,1,1,6
38616504,2,2,0
38616504,3,1,6
38616504,4,2,0
38616504,5,2,0
38618001,1,2,0
38618002,1,1,6
38618002,2,1,6
38618002,3,2,0
38618003,1,1,6
38618003,2,1,6
38618003,3,2,0
38618301,1,1,6
38618301,2,1,6
38618301,3,1,6
38618302,1,1,6
38618302,2,2,0
38618302,3,2,0
38618303,1,2,0
38618303,2,2,0
38618304,1,1,6
38618304,2,2,0
38618304,3,2,0
38618304,4,2,0
38620601,1,2,0
38620601,2,1,6
38620602,1,1,6
38620602,2,2,0
38624703,1,1,6
38624703,2,1,6
38624703,3,2,0
38624703,4,2,0
38624703,5,2,0
38624704,1,2,0
38624704,2,2,0
38624704,3,2,0
38624705,1,2,0
38624705,2,2,0
38624706,1,1,6
38624706,2,1,6
38624707,1,1,6
38624707,2,2,0
38624707,3,2,0
38624707,4,2,0
38624708,1,1,6
38624708,2,2,0
38624708,3,2,0
38624710,1,2,0
38624710,2,2,0
38624711,1,1,6
38624711,2,2,0
38624711,3,2,0
38624712,1,1,6
38624712,2,1,6
38624712,3,2,0
38624712,4,2,0
38624713,1,1,6
38624713,2,1,6
38624713,3,2,0
38624714,1,2,0
38624714,2,2,0
38624714,3,2,0
38624715,1,1,6
38624715,2,1,6
38624715,3,2,0
38624715,4,2,0
38624715,5,2,0
38624716,1,1,6
38624717,1,2,0
38624717,2,2,0
38624717,3,2,0
38624717,4,2,0
38625101,1,1,6
38625101,2,1,6
38625101,3,2,0
38625101,4,1,6
38625101,5,2,0
38625102,1,2,0
38625102,2,1,6
38625102,3,1,6
38625102,4,2,0
38625102,5,2,0
38625103,1,1,6
38625103,2,2,0
38625103,3,2,0
38625103,4,2,0
38626601,1,1,1
38626601,2,2,0
38626601,3,2,0
38626601,4,2,0
38626602,1,1,6
38626602,2,2,0
38626602,3,1,6
38626602,4,2,0
38626602,5,2,0
38626602,6,2,0
38626603,1,1,1
38626603,2,2,0
38626603,3,2,0
38626603,4,2,0
38626603,5,2,0
38626604,1,2,0
38626604,2,2,0
38626605,1,1,6
38626605,2,1,6
38626605,3,2,0
38626605,4,2,0
38626605,5,2,0
38630502,1,1,6
38630502,2,2,0
38630502,3,2,0
38630502,4,2,0
38630504,1,2,0
38630504,2,1,6
38630504,3,2,0
38630504,4,2,0
38630505,1,2,0
38630505,2,2,0
38630505,3,2,0
38630506,1,2,0
38630506,2,2,0
38630506,3,2,0
38630506,4,1,6
38630506,5,2,0
38630507,1,2,0
38630508,1,2,0
38630508,2,1,6
38630508,3,2,0
38630508,4,2,0
38630509,1,1,6
38630509,2,2,0
38630509,3,2,0
38630509,4,2,0
38630511,1,2,0
38630511,2,2,0
38630511,3,2,0
38630512,1,2,0
38630512,2,2,0
38630512,3,2,0
38630514,1,2,0
38630514,2,2,0
38630514,3,2,0
38630515,1,2,0
38630515,2,2,0
38630515,3,2,0
38630515,4,1,6
38630517,1,1,2
38630517,2,2,0
38630517,3,2,0
38630517,4,2,0
38630518,1,2,0
38630518,2,2,0
38630518,3,2,0
38630518,4,2,0
38630518,5,2,0
38630519,1,2,0
38630519,2,2,0
38630520,1,2,0
38630520,2,2,0
38630520,3,2,0
38630520,4,2,0
38630521,1,2,0
38630521,2,2,0
38630521,3,2,0
38630522,1,1,1
38630522,2,2,0
38630522,3,2,0
38630522,4,2,0
38630522,5,2,0
38630523,1,1,6
38630523,2,2,0
38630523,3,2,0
38630523,4,2,0
38630523,5,2,0
38630524,1,1,6
38630525,1,1,6
38630525,2,2,0
38630525,3,2,0
38630526,1,2,0
38630526,2,2,0
38630527,1,1,6
38630527,2,2,0
38630527,3,2,0
38630527,4,2,0
38630528,1,1,1
38630528,2,2,0
38630528,3,2,0
38630529,1,1,1
38630529,2,2,0
38630529,3,2,0
38630529,4,2,0
38630530,1,2,0
38630530,2,2,0
38630530,3,2,0
38630530,4,2,0
38630530,5,2,0
38630531,1,2,0
38630531,2,2,0
38630532,1,1,6
38630532,2,2,0
38630532,3,2,0
38630532,4,2,0
38630532,5,2,0
38630533,1,1,6
38630533,2,2,0
38630533,3,2,0
38630533,4,2,0
38630534,1,2,0
38630534,2,2,0
38630534,3,2,0
38630535,1,1,4
38630535,2,2,0
38630535,3,2,0
38630535,4,2,0
38630535,5,2,0
38630535,6,2,0
38630536,1,1,6
38630537,1,2,0
38630537,2,2,0
38630538,1,1,4
38630538,2,2,0
38630538,3,2,0
38630538,4,2,0
38630539,1,1,1
38630539,2,2,0
38630539,3,2,0
38630540,1,2,0
38630541,1,2,0
38630541,2,2,0
38630541,3,2,0
38630541,4,2,0
38630542,1,2,0
38630542,2,1,6
38630542,3,2,0
38630542,4,2,0
38630542,5,2,0
38630543,1,1,6
38630543,2,2,0
38630543,3,2,0
38630543,4,2,0
38630543,5,2,0
38630545,1,2,0
38630545,2,2,0
38630545,3,2,0
38630546,1,2,0
38630546,2,2,0
38630546,3,2,0
38630546,4,2,0
38630546,5,2,0
38630547,1,2,0
38630547,2,2,0
38630547,3,2,0
38630547,4,2,0
38630548,1,2,0
38630548,2,2,0
38630548,3,2,0
38630548,4,2,0
38630549,1,1,5
38630549,2,2,0
38630549,3,2,0
38630549,4,2,0
38630549,5,2,0
38630549,6,2,0
38630549,7,2,0
38630550,1,1,6
38630550,2,2,0
38630550,3,2,0
38630550,4,2,0
38630551,1,1,6
38630551,2,1,6
38630551,3,2,0
38630551,4,2,0
38630552,1,1,6
38630552,2,2,0
38630552,3,2,0
38630552,4,2,0
38630553,1,2,0
38630553,2,2,0
38630553,3,2,0
38630553,4,2,0
38630553,5,2,0
38630554,1,1,6
38630554,2,2,0
38630554,3,2,0
38630555,1,1,6
38630555,2,2,0
38630555,3,2,0
38630555,4,2,0
38630556,1,2,0
38630556,2,1,6
38630556,3,2,0
38630557,1,2,0
38630557,2,2,0
38630557,3,2,0
38630558,1,1,6
38630558,2,2,0
38630558,3,2,0
38630558,4,2,0
38630559,1,2,0
38630559,2,2,0
38630559,3,2,0
39547901,1,2,0
39547901,2,2,0
39547901,3,2,0
39547902,1,2,0
39547902,2,2,0
39547902,3,1,6
39547902,4,1,6
39557201,1,2,0
39557201,2,2,0
39557201,3,2,0
39557201,4,2,0
39557201,5,2,0
39562401,1,2,0
39562401,2,2,0
39568302,1,2,0
39568302,2,2,0
39568306,1,1,6
39568306,2,1,6
39568306,3,1,6
39568306,4,2,0
39568307,1,2,0
39568307,2,2,0
39568307,3,2,0
39568309,1,1,6
39568309,2,2,0
39568309,3,1,6
39568309,4,2,0
