IDFolio,IDNumVehiculo,TipoVehiculo,IDMarca,AgnoFabricacion,Cilindrada,TipoMotor,SelloVerde,VehiculoEmpresa,TieneTag,trabajo,Modelo
27085042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27085900,159,8,250,2005,4800,2,1,2,2,-1,cante hd            
27085901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
27119002,150,3,269,2005,2300,2,2,2,2,-1,terrano             
27119008,137,3,269,2013,1600,2,1,2,2,-1,terrano             
27119008,138,3,347,2012,1600,2,1,2,2,2,rexton              
27119008,139,1,197,2012,1600,1,1,2,2,2,rio 3               
27119009,140,1,71,2013,1600,1,1,2,2,2,                    
27119009,141,3,352,2004,1600,1,1,2,2,-1,                    
27119020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
28012002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
28012010,149,3,250,2005,0,2,1,2,2,2,l200                
28012011,150,1,2,2006,2700,2,1,2,2,2,station             
28012016,163,3,71,2008,0,1,1,2,2,2,MONTANA             
28012017,157,1,250,2008,2400,2,1,2,2,2,MONTERO             
28022005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
28022007,151,1,71,2010,2000,2,1,2,2,2,CAPTIVA             
28022014,156,3,367,1991,1800,1,2,2,2,2,hlux                
28022016,165,1,269,1996,0,1,2,2,2,2,V16                 
28022901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
28023001,159,1,367,1991,1500,1,2,2,2,2,TERCEL              
28023003,154,3,197,2005,0,2,1,2,2,-1,XXXXXX              
28023005,160,1,166,2009,2700,1,1,2,2,2,SANTA FE            
28023006,152,1,367,2007,0,1,1,2,2,2,YARIS               
28023006,153,3,269,2010,0,2,1,2,2,2,TERRANO             
28023010,161,1,356,1997,1600,1,1,2,2,2,BALENO              
28023014,172,1,166,1998,0,1,1,2,2,2,XXXXXX              
28023018,169,3,71,2009,2500,1,1,2,2,-1,luv                 
28023021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
29004003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
29004007,164,1,269,2005,0,1,1,2,2,2,B16                 
29004011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
29004016,158,5,166,2000,2000,2,1,2,2,2,H1                  
29004018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
29007018,167,3,71,1992,2300,1,2,2,2,-1,LUV                 
29007023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
29007024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
29007026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
29007028,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
29007029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
29007031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
29013004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
29013008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
29013010,128,1,71,2009,1400,1,1,2,2,2,AVEO                
29013016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
29013020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
30006001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
30006010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
30006011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
30006019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
30008002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
30008006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
30008007,123,3,71,2006,2000,1,1,2,2,2,luv                 
30008010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
30008013,124,1,166,2005,1500,2,1,2,2,2,Acce                
30008014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
30008020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
30008022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
30016003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
30016012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
30016013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
30016028,125,1,352,1990,1600,1,2,2,2,2,Station             
30016029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
30036900,176,1,1,2005,0,1,1,2,2,2,xxxx                
31005022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
32011009,404,1,166,2010,1500,1,1,2,2,2,AXCEL               
32011011,199,1,166,2006,2000,1,1,2,-1,2,Santa Fe            
32013002,268,1,118,2010,2000,1,1,2,2,2,Jac                 
32013003,263,1,279,1996,2000,2,1,2,2,2,307                 
32013004,402,1,242,2001,1600,1,1,2,2,2,6                   
32013004,403,3,118,2011,2000,2,1,2,2,2,RANGER              
32013005,265,1,269,2013,1800,1,1,2,2,2,Kashkay             
32013005,266,3,356,2009,1500,1,1,2,2,2,Gimny               
32013008,267,1,250,2011,2000,1,1,2,2,2,Lancer              
32013011,261,3,118,2013,2000,1,1,2,2,2,ranger              
32013011,262,3,412,2011,1300,1,1,2,2,2,Hunter              
32013013,264,3,166,2011,2000,1,1,2,2,2,Tucson              
33009004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33009006,119,1,85,1980,8500,1,2,2,2,-1,Charade             
33009014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33009021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33009033,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33016002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33016005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33016007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33016012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33016013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33021001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33021002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33021003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33021007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33021008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33028007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33028008,274,1,166,1999,1500,1,1,2,2,2,accent              
33028008,275,3,71,2003,2400,2,1,2,2,2,dimark              
33028010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33028012,278,1,166,2008,1600,1,1,2,2,2,accent              
33028013,273,1,118,1998,1400,1,1,2,2,2,fiesta              
33028016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33028018,279,3,71,1995,2400,1,2,2,2,2,luv                 
33028019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33028023,272,1,356,1998,1300,1,1,2,2,2,charade             
33028026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33035006,284,1,71,2004,1600,2,1,2,2,-1,corsa               
33035006,285,4,166,2001,1700,2,1,2,2,-1,h1                  
33035007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33035011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33035012,288,1,367,1987,1800,1,2,2,2,2,corola              
33035013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33035014,286,1,166,2000,1500,1,1,2,2,2,accent              
33035015,287,3,71,1993,2300,1,2,2,2,2,luv                 
33035018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33041001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33041035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33041039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33041044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33041048,125,1,269,1991,1500,1,1,2,2,2,Sunny               
33058012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33058013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33058018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33058024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33058031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33058037,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33059001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33059002,119,1,279,2000,1800,1,1,2,2,2,406                 
33059004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33059007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33059010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33071004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33071005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33071007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33071009,121,1,242,1996,1800,1,2,-1,2,2,303                 
33071012,122,2,378,2008,50,1,2,2,2,2,GTI                 
33071013,123,1,71,2006,3000,2,1,2,2,2,Luv                 
33071024,124,1,367,2010,1500,1,1,-1,2,-1,Yaris               
33083005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33083006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33083007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33083008,277,3,71,1998,2300,1,1,2,2,2,luv                 
33083010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33083011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33083013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33083016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33095001,118,1,166,1998,1600,2,1,2,2,-1,Accent              
33095004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33095005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
33095010,148,1,356,2003,1300,1,1,2,2,2,alto                
33095024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34001002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34001006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34001008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34002006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34006015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34009006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34009007,118,1,352,1991,2000,1,2,2,2,2,legacy              
34009010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34009013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34009014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34012003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34012005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34012007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34012010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34012014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34034002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34034003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34034004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34034007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34034011,145,1,302,1997,1800,1,1,2,2,2,eclare              
34045010,154,1,302,2006,1600,1,1,2,2,2,clio                
34045016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34045017,159,2,229,2010,150,1,2,2,2,2,flash               
34045022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34045023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34050003,121,1,71,2011,1300,1,1,2,2,2,espar               
34050003,122,3,71,1991,1600,1,2,2,2,-1,luv                 
34050014,119,1,208,1984,1500,1,2,2,2,2,samara              
34050018,120,1,71,2010,2000,1,1,-1,2,-1,corsa               
34050023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34054000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34054009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34054016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34054020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34054021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34054033,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34054035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34054038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34054041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34054053,173,1,356,2010,1000,1,1,2,2,2,0                   
34054066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34054077,156,1,71,1989,1800,1,2,2,2,-1,mansa               
34054900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
34054901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35002001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35002002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35002004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35002005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35002007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35002008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35002009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35002013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35002016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35007039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35007040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35007041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35007046,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35007047,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35016003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35016006,276,1,367,2002,1600,1,1,2,2,2,terccel             
35016008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35016009,265,1,274,1994,1400,1,2,2,2,2,astra               
35016010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35016012,263,1,356,2002,1500,1,1,2,2,2,swift               
35016028,264,1,367,1992,1800,1,2,2,2,2,corola              
35019002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35019003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35019004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35019006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35019010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35019017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35019018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35019019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35019020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35019021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35022003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35022004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35022010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35022011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35022021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35024018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35024021,119,3,269,1997,1600,1,1,2,2,2,v16                 
35024025,118,3,71,1993,2300,1,2,2,2,-1,luv                 
35024027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35024035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35032005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35032007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35032008,281,1,279,1996,1100,1,2,2,2,2,106 equinoxe        
35032009,280,1,367,1977,1600,1,2,2,2,2,corola              
35032010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
35032014,282,1,208,1992,1200,1,2,2,2,2,2105                
35032015,283,3,269,1998,2400,1,2,2,2,2,no sabe             
36005003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
36005010,291,1,279,2004,1600,1,1,2,2,2,307                 
36005011,289,1,302,2004,1600,1,1,2,2,2,clio                
36005028,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
36006017,292,1,279,2005,1300,1,1,2,2,2,203                 
36006017,293,3,269,2013,2500,2,1,2,2,2,navara              
36006020,295,1,279,2006,1400,1,1,2,2,2,206                 
36007017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
36007018,122,1,71,2005,1600,1,1,2,2,2,corsa               
36007019,121,1,176,2013,1300,1,1,2,2,2,j3                  
36007020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
36007022,120,4,243,2011,2500,2,2,-1,2,-1,sprinter            
36008017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
36008033,130,3,384,2013,2000,2,1,2,2,2,amaro               
36008049,129,1,166,2011,2000,2,1,2,2,2,galoper             
36008050,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
36008101,131,1,367,2006,1600,1,1,2,2,2,corola              
37005003,157,3,356,1998,1600,1,1,2,2,-1,Vitara              
37005003,158,1,71,2006,1400,1,1,2,2,-1,Aveo                
37005004,159,1,166,2009,1100,1,1,2,2,-1,Idia                
37005009,166,3,164,2012,2500,1,1,2,2,2,grandtiger          
37005013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
37005016,152,1,352,1996,1600,1,1,2,2,2,legacy              
37005017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
37005018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
37014001,153,1,367,2011,1600,1,1,2,2,2,Yaris               
37014003,156,1,71,2010,1400,1,1,2,2,2,Aveo                
37014006,163,1,71,2012,1000,1,1,2,2,2,sail                
37014010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
37014014,154,1,367,2011,1600,1,1,2,2,2,Corolla             
37014014,155,1,367,2009,1600,1,1,2,2,2,Tercel              
37014017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
37018008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
37018011,149,1,356,1998,1500,1,2,2,2,2,0                   
37018014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
37018017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
37018018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
37019013,148,2,374,2012,200,1,2,2,2,2,renegado            
37019022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
37019029,150,5,85,1980,1000,1,2,2,2,2,s60 lb              
37019033,155,1,279,2006,1500,1,2,2,2,2,206                 
37019034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
37020002,177,1,356,2010,1400,1,1,2,2,-1,Ignis               
37020004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
37020015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
37020017,160,1,352,1982,1600,1,2,2,2,2,station             
37020018,161,1,166,1998,1600,1,1,2,2,-1,Elantra             
37020021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
37020029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
37020031,165,1,367,2008,1000,1,2,2,2,2,0                   
37021001,151,1,71,1977,1800,1,2,2,2,2,chevy               
37021004,164,3,118,1993,2500,2,2,2,2,2,ranger              
37021011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
37021012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
37021014,150,1,75,1994,1600,1,2,2,2,2,AX                  
37021018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
37021020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
37039010,162,1,166,2013,1400,1,1,2,2,-1,C 10                
37039010,163,3,166,2005,2400,1,1,2,2,-1,Santa fe            
37039028,165,1,352,1993,1800,1,2,2,2,-1,Legacy              
37039029,166,1,176,2013,1300,1,1,2,2,-1,J3                  
37039029,167,3,118,2003,2000,1,1,2,2,2,Scape               
37039029,168,3,356,1988,1300,1,2,2,2,2,Samuray             
37039042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
37039053,164,1,269,2005,1400,1,1,2,2,2,                    
37059001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
37059003,143,1,70,2008,1100,1,1,2,-1,2,IQ                  
37059005,144,1,367,2006,1600,1,2,2,2,-1,eco                 
37059006,142,3,71,1998,2300,1,1,2,2,2,luv                 
37059008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38008001,235,1,250,1998,1600,1,1,2,2,2,xli                 
38008001,236,2,38,2000,850,1,1,2,2,2,tr                  
38008001,237,1,118,1980,3800,1,2,2,2,2,taurus              
38008018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38008046,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38008056,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38008062,233,1,156,1998,1500,1,1,2,2,2,civic               
38015006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38015019,213,1,279,2005,1600,1,1,2,-1,2,aveo                
38015019,214,6,73,2002,3300,1,1,2,-1,2,town country        
38015033,215,3,138,2010,2800,2,1,2,2,2,actionsport         
38015053,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38015058,211,1,242,2012,1600,1,1,2,2,2,3 hatch back        
38015058,212,3,156,2010,3000,1,1,2,2,2,ridgeline           
38019004,168,1,83,1999,1600,1,2,2,2,2,lanos               
38019008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38019009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38019010,208,3,118,2004,2800,2,1,2,2,2,ranger              
38019011,207,1,279,2000,1600,1,1,2,2,2,306                 
38019013,209,1,75,1992,1300,1,1,2,2,2,saxo                
38019013,210,3,182,1999,2400,1,1,2,2,2,grand cherokee      
38019017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38019021,167,3,71,1997,1200,1,2,2,2,2,c10                 
38019022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38024011,204,1,384,2001,1400,1,1,2,2,2,gol                 
38024012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38024013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38024015,205,1,367,1989,1300,1,2,2,2,2,corolla             
38024016,300,1,302,1993,1600,1,2,2,2,2,laguna              
38024017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38026004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38026005,170,3,352,2003,2500,1,2,2,2,2,forester            
38026009,169,3,269,1998,2000,2,2,2,2,2,terrano             
38026013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38026014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38026016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38026018,202,3,71,1980,2400,1,2,2,2,2,luv                 
38031007,171,1,246,2013,1600,1,1,2,2,2,350                 
38031008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38031012,159,1,166,2010,2000,1,1,2,2,2,sonata              
38031015,158,3,71,1986,1600,1,2,2,2,2,luv                 
38031016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38039002,200,1,367,2004,1600,1,1,2,2,2,yaris               
38039002,201,3,71,2003,2400,1,1,2,2,2,luv                 
38039010,203,1,166,2007,1600,1,1,2,2,2,elentra             
38039014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38039020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38039022,198,1,197,2008,1100,1,1,2,-1,2,morning             
38039022,199,1,110,2006,1600,1,1,2,2,2,palio               
38041001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38041006,238,1,166,2011,1600,1,1,2,2,2,elantra             
38041008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38041012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
38041017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39002002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39002006,141,1,71,2013,1800,1,1,2,2,2,cruce               
39002013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39002016,140,1,118,2001,3800,1,1,2,2,2,windstar            
39002039,138,1,367,2012,1500,4,1,-1,2,2,NEW YARIS           
39002039,139,1,71,2004,1700,2,2,2,2,-1,CHEVY               
39002906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39002909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39002910,312,1,367,1990,1600,1,2,2,2,2,corola              
39002911,311,1,367,2009,1300,1,1,2,2,2,yaris               
39006003,206,1,384,2000,1600,1,1,2,2,2,rinto               
39006004,310,1,85,1994,1500,1,2,2,2,2,espero              
39006022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39006028,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39006030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39006037,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39006039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39006044,207,1,71,1996,2300,1,1,2,2,2,cavalier            
39011003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39011006,214,1,269,1993,1600,1,2,2,2,2,sentra              
39011008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39011013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39011014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39019006,215,3,182,2009,2000,2,1,2,2,2,c4                  
39019008,218,1,279,2008,1600,1,1,2,2,2,405                 
