IDFolio,IDPersona,AgnoNacimiento,IDSexo,IDRelacionJefeHogar,IDEstudios,IDLugarEstudios,IDTituloProfesional,IDActividad,trabajaEnCasa,frecuenciaTrabajoCasaId,IDJornadaTrabajo,IngresoLiquido,IDTipoIngreso,Observaciones,EfectuaViajes,NumeroViajes,Factor,noviaja,ademasTrabaja,ademasEstudia
43041013,2,1944,2,1,3,0,0,11,0,0,0,0,0,,0,0,12.951166239662447,0,0,0
43041014,1,1972,1,0,3,0,0,4,0,0,1,225000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43041014,2,1983,2,1,4,0,0,11,0,0,0,0,0,Sin Observación,1,4,12.951166239662447,0,0,0
43041014,3,2004,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43041014,4,2006,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43046020,1,1952,1,0,4,0,0,4,0,0,1,165000,1,Sin Observación,1,4,12.951166239662447,0,0,0
43046020,2,1952,2,1,4,0,0,11,0,0,0,0,0,Sin Observación,0,0,12.951166239662447,0,0,0
43046033,1,1939,1,0,3,0,0,9,0,0,0,105000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43046033,2,1957,2,1,3,0,0,11,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43046033,3,1977,1,2,4,0,0,4,0,0,1,165000,1,Sin Observación,1,2,12.951166239662447,0,0,1
43046034,1,1952,1,0,4,0,0,4,0,0,1,165000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43046034,2,1956,2,1,3,0,0,11,0,0,0,0,0,Sin Observación,0,0,12.951166239662447,0,0,0
43046034,3,1990,2,2,5,0,1,4,0,0,3,105000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43046034,4,1993,1,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43046034,5,1995,2,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43046901,1,1977,1,0,4,0,0,4,0,0,1,165000,1,Sin Observación,1,7,12.951166239662447,0,0,0
43046901,2,1970,2,1,4,0,0,11,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43046901,3,1992,1,2,4,0,0,4,0,0,1,165000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43046901,4,2006,2,2,2,4,0,14,0,0,0,0,0,Sin Observación,1,4,12.951166239662447,0,0,0
43046901,5,2011,2,2,1,0,0,13,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43046902,1,1949,2,0,3,0,0,11,0,0,0,40000,1,LOS INGRESOS SON UNA PENSION....,0,0,12.951166239662447,0,0,0
43046902,2,1971,2,2,4,0,0,12,0,0,0,0,0,,0,0,12.951166239662447,0,0,0
43046902,3,1996,1,3,3,4,0,14,0,0,0,0,0,,1,2,12.951166239662447,0,0,0
43046902,4,2001,2,3,3,4,0,14,0,0,0,0,0,,1,2,12.951166239662447,0,0,0
43050021,1,1961,2,0,3,0,0,4,0,0,1,40000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43050021,2,1994,1,2,3,0,0,4,0,0,1,105000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43050027,1,1974,1,0,6,0,0,3,1,3,1,275000,1,TRABAJA DESDE SU HOGAR...,1,2,12.951166239662447,0,0,0
43050027,2,1931,1,3,3,0,0,11,0,0,0,0,0,Sin Observación,0,0,12.951166239662447,0,0,0
43050030,1,1965,1,0,3,0,0,4,0,0,1,165000,1,,1,2,12.951166239662447,0,0,0
43050030,2,1963,2,1,3,0,0,4,0,0,2,165000,1,SUS JEFES LO VIENEN A BUSCAR Y A DEJAR...,1,2,12.951166239662447,0,0,0
43050030,3,1994,1,2,4,4,0,14,0,0,0,0,0,,1,2,12.951166239662447,0,0,0
43050030,4,1997,1,2,4,4,0,14,0,0,0,0,0,,0,0,12.951166239662447,0,0,0
43050035,1,1988,1,0,4,0,0,12,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43050035,2,1994,2,1,3,0,0,11,0,0,0,0,0,,1,6,12.951166239662447,0,0,0
43050035,3,2008,2,2,2,3,0,14,0,0,0,0,0,,1,4,12.951166239662447,0,0,0
43050035,4,2009,2,2,1,0,0,13,0,0,0,0,0,,1,2,12.951166239662447,0,0,0
43052005,1,1984,1,0,7,0,1,1,0,0,1,625000,1,Sin Observación,0,0,12.951166239662447,0,0,0
43052005,2,1983,2,1,4,0,0,11,0,0,0,0,0,Sin Observación,1,6,12.951166239662447,0,0,0
43052005,3,2003,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,6,12.951166239662447,0,0,0
43052005,4,2009,1,2,2,2,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43052005,5,2012,1,2,1,0,0,13,0,0,0,0,0,Sin Observación,0,0,12.951166239662447,0,0,0
43052022,1,1940,1,0,3,0,0,9,0,0,0,40000,1,Sin Observación,0,0,12.951166239662447,0,0,0
43052022,2,1943,2,1,1,0,0,9,0,0,0,40000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43052029,1,1986,1,0,4,0,0,5,0,0,1,275000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43052029,2,1987,2,1,4,0,0,11,0,0,0,0,0,,0,0,12.951166239662447,0,0,0
43052029,3,2006,1,2,3,4,0,14,0,0,0,0,0,SE VA AL COLEGIO CON UNA VECINA QUE LO PASA A BUSCAR EN LAS MAÑANAS ,1,4,12.951166239662447,0,0,0
43052029,4,2012,1,2,1,0,0,13,0,0,0,0,0,,0,0,12.951166239662447,0,0,0
43052032,1,1957,1,0,4,0,0,9,0,0,0,165000,1,Sin Observación,0,0,12.951166239662447,0,1,0
43052032,2,1947,2,1,4,0,0,11,0,0,0,40000,1,Recibe pension de invalidez,0,0,12.951166239662447,0,0,0
43053022,1,1944,2,0,3,0,0,9,0,0,0,225000,1,JUBILACION MAS SUELDO LABORAL,1,2,12.951166239662447,0,1,0
43053022,2,1985,2,3,4,0,0,11,0,0,0,0,0,Sin Observación,1,4,12.951166239662447,0,0,0
43053022,3,2007,1,3,2,3,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43053023,1,1947,2,0,3,0,0,11,0,0,0,0,0,Sin Observación,1,6,12.951166239662447,0,0,0
43053023,2,1979,2,2,4,0,0,4,0,0,1,225000,1,Sin Observación,1,6,12.951166239662447,0,0,0
43053023,3,1972,1,2,4,0,0,5,0,0,1,225000,1,Sin Observación,0,0,12.951166239662447,0,0,0
43053023,4,2006,1,3,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43053023,5,2010,1,3,1,2,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43053025,1,1953,2,0,5,0,1,1,0,0,2,275000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43053025,2,1983,2,2,4,0,0,6,0,0,3,275000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43053025,3,1998,2,3,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43053025,4,1999,2,3,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43053025,5,2011,1,3,1,2,0,14,0,0,0,0,0,Sin Observación,0,0,12.951166239662447,0,0,0
43053027,1,1962,1,0,3,0,0,5,0,0,1,225000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43053027,2,1968,2,1,3,0,0,11,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43053027,3,1986,2,2,4,0,0,4,0,0,2,275000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43053027,4,1990,1,2,4,0,0,12,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43053027,5,1990,1,3,4,0,0,4,0,0,1,275000,1,NO FUE ENTREVISTADO PERSONALMENTE.........4 VISITAS,1,2,12.951166239662447,0,0,0
43054005,1,1948,1,0,3,0,0,9,0,0,0,105000,1,Sin Observación,0,0,12.951166239662447,0,0,0
43054005,2,1959,2,1,3,0,0,11,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43054005,3,2004,1,3,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43054006,1,1963,1,0,4,0,0,5,0,0,1,225000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43054006,2,1959,2,1,3,0,0,3,0,0,3,275000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43054007,1,1949,1,0,4,0,0,9,0,0,0,275000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43054007,2,1987,1,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,5,12.951166239662447,0,0,0
43054008,1,1983,2,0,4,0,0,4,0,0,1,225000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43054008,2,2000,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43055002,1,1952,1,0,4,0,0,4,0,0,1,225000,1,Sin Observación,1,1,12.951166239662447,0,0,0
43055002,2,1956,2,1,4,0,0,3,0,0,2,275000,1,Sin Observación,1,1,12.951166239662447,0,0,0
43055002,3,1987,2,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,3,12.951166239662447,0,0,0
43055002,4,1983,1,3,4,0,0,3,0,0,2,225000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43055004,1,1961,1,0,3,0,0,3,0,0,2,225000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43055004,2,1963,2,1,4,0,0,5,0,0,1,225000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43055004,3,2001,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43055004,4,1993,1,2,4,0,0,5,0,0,1,275000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43055005,1,1972,1,0,4,0,0,4,0,0,1,225000,1,Sin Observación,0,0,12.951166239662447,0,0,0
43055005,2,1953,2,3,4,0,0,5,0,0,1,225000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43055005,3,1992,1,3,4,0,0,4,0,0,1,225000,1,Sin Observación,0,0,12.951166239662447,0,0,0
43055005,4,1996,2,3,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43055005,5,2009,2,3,2,3,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43055007,1,1962,1,0,3,0,0,3,0,0,1,275000,1,LOS VIAJES PERTENESEN A MAGDALENA,1,2,12.951166239662447,0,0,0
43055007,2,1963,2,1,3,0,0,11,0,0,0,0,0,VIAJES PERTENECEN A DON VICTOR ,1,6,12.951166239662447,0,0,0
43055007,3,1999,2,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43055007,4,2008,2,2,2,3,0,14,0,0,0,0,0,Sin Observación,1,3,12.951166239662447,0,0,0
43056004,1,1951,1,0,3,0,0,5,0,0,1,275000,1,Sin Observación,1,4,12.951166239662447,0,0,0
43056004,2,1948,2,1,3,0,0,11,0,0,0,0,0,,1,2,12.951166239662447,0,0,0
43056005,1,1928,2,0,3,0,0,9,0,0,0,105000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43056005,2,1969,1,3,4,0,0,5,0,0,1,275000,1,,1,2,12.951166239662447,0,0,0
43056005,3,1971,1,3,4,0,0,5,0,0,1,275000,1,Sin Observación,0,0,12.951166239662447,0,0,0
43056005,4,1991,2,3,4,0,0,12,0,0,0,0,0,,1,2,12.951166239662447,0,0,0
43056006,1,1968,1,0,4,0,0,5,0,0,1,275000,1,NO FUE ENTREVISTADO PERSONALMENTE POR ENCONTRARSE EN LA CIUDAD DE PUERTO VARAS,1,2,12.951166239662447,0,0,0
43056006,2,1973,2,1,4,0,0,11,0,0,0,0,0,Sin Observación,1,4,12.951166239662447,0,0,0
43056006,3,2007,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43056006,4,2001,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43056015,1,1963,2,0,4,0,0,4,0,0,1,275000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43056015,2,1936,2,3,3,0,0,9,0,0,0,105000,1,Sin Observación,0,0,12.951166239662447,0,0,0
43057001,1,1972,2,0,4,0,0,4,0,0,1,350000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43057001,2,1999,1,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43057001,3,2001,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43057001,4,2010,1,2,1,2,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43057005,1,1967,2,0,4,0,0,4,0,0,1,275000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43057005,2,1989,1,2,7,6,0,14,0,0,0,0,0,Sin Observación,1,4,12.951166239662447,0,0,0
43057005,3,1997,2,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,3,12.951166239662447,0,0,0
43057005,4,1984,1,3,4,0,0,4,0,0,2,225000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43057005,5,2012,2,3,1,1,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43057026,1,1976,1,0,4,0,0,4,0,0,1,350000,1,,1,2,12.951166239662447,0,0,0
43057026,2,1978,2,1,4,0,0,4,0,0,1,275000,1,,1,2,12.951166239662447,0,0,0
43057029,1,1950,1,0,3,0,0,4,0,0,1,275000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43057029,2,1947,2,1,3,0,0,11,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43057029,3,1979,2,2,4,0,0,4,0,0,1,225000,1,,1,2,12.951166239662447,0,0,0
43060003,1,1948,2,0,3,0,0,9,0,0,0,165000,1,Sin Observación,1,3,12.951166239662447,0,0,0
43060006,1,1956,1,0,5,0,1,1,0,0,1,625000,1,,1,8,12.951166239662447,0,0,0
43060006,2,1955,2,1,3,0,0,11,0,0,0,0,0,,1,1,12.951166239662447,0,0,0
43060006,3,1987,2,2,5,6,0,14,0,0,0,0,0,"MYRIAM ESTA HACIENDO SU PRACTICA PROFESIONAL, POR ESE MOTIVO LA INDIQUE COMO EST",1,5,12.951166239662447,0,0,0
43060006,4,2007,1,3,2,3,0,14,0,0,0,0,0,,1,7,12.951166239662447,0,0,0
43060007,1,1977,2,0,3,0,0,11,0,0,0,165000,1,Sin Observación,1,4,12.951166239662447,0,1,0
43060007,2,1995,1,2,4,0,0,4,0,0,1,225000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43060007,3,2001,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43060007,4,2009,2,2,1,2,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43060009,1,1944,1,0,4,0,0,9,0,0,0,350000,1,Sin Observación,1,4,12.951166239662447,0,1,0
43060009,2,1951,2,1,4,0,0,11,0,0,0,0,0,Sin Observación,1,3,12.951166239662447,0,0,0
43060009,3,1972,1,2,5,0,1,4,0,0,1,350000,1,Sin Observación,1,4,12.951166239662447,0,0,0
43060009,4,1987,1,2,7,6,0,14,0,0,0,0,0,Sin Observación,1,3,12.951166239662447,0,0,0
43062001,1,1968,1,0,5,0,0,12,0,0,0,0,0,SE QUEDO EN CASA DE SUS PADRES QUE VIVEN EN LINGUENTO Y VIAJA UNA VEZ A LA SEMAN,1,1,12.951166239662447,0,0,0
43062009,1,1964,2,0,3,0,0,11,0,0,0,0,0,QUEDO HOSPITALIZADA HASTA EL MARTES 15 DE OCTUBRE...,1,1,12.951166239662447,0,0,0
43062009,2,1998,1,2,4,4,0,14,0,0,0,0,0,,1,2,12.951166239662447,0,0,0
43062012,1,1939,2,0,3,0,0,9,0,0,0,105000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43062012,2,1927,1,1,3,0,0,9,0,0,0,165000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43063009,1,1954,1,0,3,0,0,3,1,3,3,165000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43063009,2,1960,2,1,4,0,0,4,0,0,1,165000,1,Sin Observación,1,4,12.951166239662447,0,0,0
43063015,1,1953,1,0,3,0,0,4,0,0,1,275000,1,Sin Observación,1,7,12.951166239662447,0,0,0
43063015,2,1957,2,1,4,0,0,4,0,0,1,225000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43063021,1,1947,2,0,3,0,0,11,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43063021,2,1947,1,1,3,0,0,9,0,0,0,165000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43063021,3,1993,2,3,6,6,0,14,0,0,0,165000,0,Sin Observación,1,2,12.951166239662447,0,0,0
43063022,1,1962,1,0,4,0,0,3,0,0,3,165000,1,Sin Observación,0,0,12.951166239662447,0,0,0
43063022,2,1958,2,1,4,0,0,11,0,0,0,0,0,Sin Observación,1,4,12.951166239662447,0,0,0
43063022,3,1988,2,2,4,0,0,4,0,0,1,165000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43063022,4,1992,2,2,4,0,0,12,0,0,0,0,0,Sin Observación,0,0,12.951166239662447,0,0,0
43063022,5,2004,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43063022,6,2005,2,3,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43063022,7,2012,1,3,1,0,0,13,0,0,0,0,0,Sin Observación,0,0,12.951166239662447,0,0,0
43064002,1,1961,2,0,3,0,0,11,0,0,0,165000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43064002,2,1962,1,1,3,0,0,4,0,0,1,275000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43064002,3,1991,1,2,4,0,0,4,0,0,1,225000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43064004,1,1953,2,0,4,0,0,6,0,0,2,225000,1,Sin Observación,1,4,12.951166239662447,0,0,0
43064011,1,1960,2,0,1,0,0,6,0,0,3,165000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43064011,2,1994,1,2,6,6,0,14,0,0,0,165000,1,Sin Observación,1,4,12.951166239662447,0,1,0
43064027,1,1938,2,0,3,0,0,9,0,0,0,40000,1,Sin Observación,0,0,12.951166239662447,0,0,0
43064027,2,1966,2,2,4,0,0,6,0,0,2,165000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43064027,3,1987,1,3,4,0,0,3,0,0,1,275000,1,Sin Observación,0,0,12.951166239662447,0,0,0
43064027,4,1993,1,3,6,6,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43064027,5,1997,1,3,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43064901,1,1943,1,0,1,0,0,9,0,0,0,40000,1,Sin Observación,0,0,12.951166239662447,0,0,0
43064901,2,1981,2,2,4,0,0,11,0,0,0,0,0,Sin Observación,1,4,12.951166239662447,0,0,0
43064901,3,1959,2,3,1,0,0,11,0,0,0,40000,1,Sin Observación,1,4,12.951166239662447,0,0,0
43064901,4,1997,1,3,4,4,0,14,0,0,0,0,0,Sin Observación,0,0,12.951166239662447,0,0,0
43064901,5,2000,1,3,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43064902,1,1962,1,0,4,0,0,4,0,0,1,350000,1,Sin Observación,1,4,12.951166239662447,0,0,0
43064902,2,1962,2,1,4,0,0,11,0,0,0,40000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43064902,3,1995,1,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43064902,4,1991,2,3,6,6,0,14,0,0,0,0,0,Sin Observación,0,0,12.951166239662447,0,0,0
43065006,1,1950,1,0,4,0,0,4,0,0,1,275000,1,Sin Observación,0,0,12.951166239662447,0,0,0
43065006,2,1949,2,1,4,0,0,11,0,0,0,0,0,Sin Observación,0,0,12.951166239662447,0,0,0
43065006,3,1975,2,2,4,0,0,4,0,0,1,225000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43065006,4,1998,1,3,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43065006,5,2001,1,3,3,4,0,14,0,0,0,0,0,NO TUVO CLASE ESE DIA VOLVIO ENSEGUIDA EN EL FURGON ESCOLAR POR EL TEMPORAL...,1,2,12.951166239662447,0,0,0
43065007,1,1954,1,0,4,0,0,4,0,0,1,475000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43065007,2,1949,2,1,4,0,0,4,0,0,1,275000,1,Sin Observación,1,3,12.951166239662447,0,0,0
43065007,3,1979,1,2,7,0,1,1,0,0,1,350000,1,Sin Observación,0,0,12.951166239662447,0,0,0
43065007,4,1989,1,2,5,0,0,4,0,0,1,275000,1,Sin Observación,1,9,12.951166239662447,0,0,0
43065007,5,1993,2,3,4,0,0,4,0,0,1,275000,1,Sin Observación,1,6,12.951166239662447,0,0,0
43065007,6,2008,1,3,2,3,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43065011,1,1960,1,0,4,0,0,4,0,0,1,225000,1,TODOS SUS VIAJES SON POR TRABAJO... YA QUE EL MANEJA UN  TAXIBUS DE LA LINEA 2 Y,1,2,12.951166239662447,0,0,0
43065011,2,1994,1,2,6,6,0,14,0,0,0,165000,1,TODOS SUS VIAJES SON POR TRABAJO YA QUE EL ES VENDEDOR CON RUTA DEFINIDA...,1,4,12.951166239662447,0,1,0
43065011,3,1994,2,3,4,0,0,11,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43065011,4,2012,2,3,1,0,0,13,0,0,0,0,0,Sin Observación,0,0,12.951166239662447,0,0,0
43065014,1,1975,1,0,5,0,0,12,0,0,0,0,0,Sin Observación,1,4,12.951166239662447,0,0,0
43065014,2,1979,2,1,4,0,0,4,0,0,2,165000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43065014,3,1999,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,0,0,12.951166239662447,0,0,0
43065014,4,2010,2,2,2,2,0,14,0,0,0,0,0,Sin Observación,0,0,12.951166239662447,0,0,0
43065015,1,1962,2,0,4,0,0,4,0,0,2,165000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43065015,2,1992,2,2,6,6,0,14,0,0,0,105000,1,Sin Observación,1,4,12.951166239662447,0,1,0
43066013,1,1980,1,0,4,0,0,4,0,0,1,350000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43066013,2,1982,2,1,4,0,0,4,0,0,1,275000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43066013,3,2000,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43066013,4,2004,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43066901,1,1939,1,0,3,0,0,9,0,0,0,105000,1,Sin Observación,1,4,12.951166239662447,0,0,0
43066901,2,1946,2,1,3,0,0,9,0,0,0,105000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43066902,1,1977,1,0,3,0,0,4,0,0,1,475000,1,Sin Observación,0,0,12.951166239662447,0,0,0
43066902,2,1966,1,1,4,0,0,11,0,0,0,225000,1,Sin Observación,1,4,12.951166239662447,0,1,0
43066902,3,2000,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,4,12.951166239662447,0,0,0
43066903,1,1962,2,0,4,0,0,3,0,0,3,275000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43066903,2,1984,2,2,5,0,1,1,0,0,1,275000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43066903,3,2004,2,3,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43066904,1,1952,1,0,3,0,0,4,0,0,1,350000,1,,1,2,12.951166239662447,0,0,0
43066904,2,1954,2,1,3,0,0,11,0,0,0,0,0,NO FUE ENCUESTADA PERSONALMENTE YA QUE FUE IMPOSIBLE ENCONTRARLA,1,2,12.951166239662447,0,0,0
43066904,3,1977,1,2,4,0,0,4,0,0,1,350000,1,,1,2,12.951166239662447,0,0,0
43066904,4,1991,1,2,4,0,0,4,0,0,1,165000,1,,1,3,12.951166239662447,0,0,1
43067004,1,1959,1,0,4,0,0,4,0,0,1,225000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43067004,2,1954,2,1,4,0,0,4,0,0,1,225000,1,Sin Observación,1,4,12.951166239662447,0,0,0
43067004,3,1983,2,2,4,0,0,12,0,0,0,0,0,Sin Observación,1,3,12.951166239662447,0,0,0
43067004,4,1995,1,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43067008,1,1955,2,0,4,0,0,4,0,0,2,225000,1,Sin Observación,1,6,12.951166239662447,0,0,0
43067008,2,1996,1,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,4,12.951166239662447,0,0,0
43067011,1,1959,2,0,3,0,0,9,0,0,0,165000,1,DEMORA NUCHO TIEMPO EN SU VIAJE A PIE POR TENER PROBLEMAS PARA DESPLAZARSE PRODU,1,2,12.951166239662447,0,0,0
43067012,1,1952,2,0,3,0,0,9,0,0,0,165000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43068001,1,1972,2,0,4,0,0,11,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43068001,2,1970,1,1,4,0,0,3,0,0,1,225000,1,NO REALIZA VIAJE AL TRABAJO POR ACOMPAÑAR A SU PAREJA AL MEDICO,1,2,12.951166239662447,0,0,0
43068001,3,1993,2,2,3,0,0,3,0,0,3,165000,1,Sin Observación,1,3,12.951166239662447,0,0,0
43068001,4,1996,2,2,3,0,0,13,0,0,0,0,0,Sin Observación,0,0,12.951166239662447,0,0,0
43068001,5,1995,1,2,3,0,0,4,0,0,1,165000,1,,0,0,12.951166239662447,0,0,0
43068001,6,2004,2,2,8,4,0,14,0,0,0,0,0,,1,2,12.951166239662447,0,0,0
43068001,7,2013,1,3,1,0,0,13,0,0,0,0,0,,0,0,12.951166239662447,0,0,0
43068901,1,1961,1,0,3,0,0,4,0,0,1,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43068901,2,1963,2,1,3,0,0,4,0,0,1,275000,1,NO REALIZA VIAJE AL TRABAJO POR QUE ESTA EN DIA DE VACACIONES,1,2,12.951166239662447,0,0,0
43068901,3,1934,2,3,1,0,0,9,0,0,0,105000,1,,0,0,12.951166239662447,0,0,0
43068902,1,1962,1,0,4,0,0,3,0,0,1,350000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43068902,2,1967,2,1,4,0,0,11,0,0,0,0,0,Sin Observación,1,4,12.951166239662447,0,0,0
43068902,3,1994,2,2,4,0,0,4,0,0,1,225000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43068903,1,1952,1,0,3,0,0,4,0,0,2,275000,1,Sin Observación,1,2,12.951166239662447,0,0,0
43068903,2,1960,2,1,3,0,0,11,0,0,0,0,0,Sin Observación,0,0,12.951166239662447,0,0,0
43068903,3,1993,2,2,4,0,0,12,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43068903,4,1998,1,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,12.951166239662447,0,0,0
43068903,5,1979,1,3,4,0,0,3,0,0,1,275000,1,Sin Observación,1,4,12.951166239662447,0,0,0
43068903,6,2009,2,3,1,0,0,13,0,0,0,0,0,Sin Observación,0,0,12.951166239662447,0,0,0
